session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,has_rated
session_019892,user_06276,movie_0433,2024-04-02,Mobile,77.4,83.9,stopped,HD,Canada,False,0
session_019894,user_05077,movie_0155,2024-06-20,Desktop,167.6,56.2,paused,HD,Canada,False,0
session_019896,user_00942,movie_0476,2024-08-18,Smart TV,14.5,1.2,paused,HD,Canada,False,0
session_019898,user_00768,movie_0865,2025-05-18,Smart TV,49.4,49.8,stopped,HD,USA,False,0
session_019899,user_02439,movie_0570,2025-06-10,Smart TV,100.9,62.8,started,4K,Canada,False,0
session_019900,user_09026,movie_0101,2025-05-18,Mobile,19.9,62.9,stopped,HD,USA,False,0
session_019902,user_00377,movie_0265,2025-04-13,Tablet,13.5,60.0,paused,HD,Canada,False,0
session_019904,user_09258,movie_0852,2025-08-05,Smart TV,18.4,19.9,stopped,HD,Canada,True,0
session_019905,user_06067,movie_0860,2024-10-27,Desktop,72.8,49.8,stopped,HD,Canada,False,1
session_019906,user_09251,movie_0536,2025-07-27,Smart TV,209.8,58.8,started,HD,USA,False,0
session_019907,user_05576,movie_0213,2025-01-13,Smart TV,110.7,49.8,stopped,SD,USA,False,0
session_019909,user_01516,movie_0700,2025-03-24,Mobile,38.7,38.4,paused,SD,Canada,False,1
session_019910,user_03018,movie_0522,2024-08-03,Tablet,13.2,49.8,stopped,HD,Canada,False,1
session_019915,user_03927,movie_0127,2024-04-07,Tablet,51.2,68.3,completed,4K,USA,False,0
session_019916,user_03797,movie_0104,2025-07-07,Smart TV,73.5,5.2,paused,HD,USA,False,1
session_019918,user_01233,movie_0701,2024-01-22,Tablet,76.6,49.8,stopped,HD,USA,False,1
session_019919,user_02265,movie_0934,2024-01-19,Desktop,63.0,31.3,completed,HD,USA,False,0
session_019920,user_02048,movie_0224,2025-08-28,Smart TV,19.1,80.0,stopped,SD,USA,False,0
session_019923,user_06882,movie_0055,2025-07-02,Laptop,43.8,27.5,completed,HD,USA,False,0
session_019924,user_07379,movie_0117,2024-06-29,Desktop,72.1,77.2,paused,SD,Canada,False,0
session_019925,user_03098,movie_0821,2024-10-15,Mobile,15.5,96.8,stopped,HD,USA,True,0
session_019926,user_09468,movie_0139,2025-08-12,Desktop,303.0,54.2,stopped,HD,USA,False,1
session_019929,user_02052,movie_0765,2025-06-21,Tablet,25.4,58.6,started,HD,Canada,False,1
session_019931,user_04564,movie_0095,2024-09-26,Tablet,51.2,42.2,stopped,HD,USA,False,0
session_019932,user_08393,movie_0784,2024-03-16,Desktop,46.1,49.8,paused,HD,USA,True,0
session_019934,user_03324,movie_0525,2024-11-07,Smart TV,90.3,58.6,started,Ultra HD,USA,False,0
session_019935,user_03359,movie_0120,2024-09-01,Tablet,113.9,88.9,paused,4K,USA,False,0
session_019936,user_06142,movie_0860,2025-08-26,Tablet,54.0,10.7,completed,HD,USA,True,0
session_019937,user_05018,movie_0372,2025-02-25,Smart TV,10.8,93.1,stopped,4K,USA,False,0
session_019938,user_06436,movie_0099,2024-04-03,Desktop,13.3,39.7,stopped,HD,USA,True,0
session_019939,user_07322,movie_0882,2024-01-30,Desktop,75.6,14.5,started,Ultra HD,USA,False,0
session_019940,user_02972,movie_0694,2024-08-07,Laptop,87.2,43.3,started,SD,Canada,False,0
session_019942,user_03346,movie_0658,2025-02-13,Smart TV,47.7,84.4,completed,4K,Canada,False,0
session_019943,user_05817,movie_0252,2025-10-05,Tablet,36.8,25.7,stopped,HD,USA,False,0
session_019945,user_03425,movie_0285,2024-08-12,Tablet,103.1,56.9,paused,HD,USA,True,0
session_019946,user_04101,movie_0211,2025-03-21,Smart TV,70.8,8.0,stopped,SD,USA,False,0
session_019948,user_03478,movie_0768,2024-03-28,Smart TV,88.0,99.3,paused,SD,USA,False,0
session_019949,user_07183,movie_0447,2025-05-02,Smart TV,51.2,25.8,paused,4K,USA,True,0
session_019951,user_04659,movie_0292,2024-08-19,Laptop,74.9,47.0,paused,4K,USA,False,1
session_019952,user_02813,movie_0148,2024-08-09,Laptop,39.0,35.3,started,HD,USA,False,0
session_019953,user_00045,movie_0462,2025-10-21,Laptop,40.5,22.9,started,4K,USA,False,0
session_019954,user_00634,movie_0019,2024-06-21,Tablet,57.4,29.1,stopped,SD,USA,False,0
session_019955,user_09403,movie_0679,2025-11-22,Mobile,69.8,90.5,paused,HD,USA,False,0
session_019956,user_09942,movie_0519,2024-04-20,Tablet,4.5,6.8,started,HD,USA,False,0
session_019959,user_08786,movie_0414,2025-03-16,Tablet,51.2,61.9,paused,HD,Canada,False,0
session_019961,user_07876,movie_0609,2024-04-12,Mobile,19.3,96.9,started,4K,Canada,False,0
session_019962,user_01927,movie_0637,2024-01-17,Smart TV,60.9,47.7,started,HD,Canada,False,0
session_019964,user_05989,movie_0226,2024-08-17,Mobile,131.5,17.1,completed,SD,USA,True,0
session_019967,user_04139,movie_0024,2024-01-04,Laptop,141.5,18.4,stopped,Ultra HD,USA,False,0
session_019969,user_09673,movie_0251,2024-01-04,Laptop,31.5,74.9,completed,HD,Canada,False,0
session_019970,user_00607,movie_0482,2025-01-28,Desktop,51.2,80.5,started,4K,USA,False,0
session_019971,user_08864,movie_0609,2025-06-10,Laptop,51.2,9.9,completed,SD,USA,False,0
session_019974,user_05735,movie_0651,2025-03-30,Tablet,51.5,82.7,stopped,SD,USA,False,0
session_019975,user_02874,movie_0961,2025-04-16,Smart TV,240.6,62.0,stopped,HD,USA,False,0
session_019976,user_07766,movie_0806,2025-02-22,Smart TV,12.8,62.4,completed,4K,USA,False,0
session_019977,user_05150,movie_0860,2024-12-16,Laptop,32.3,36.9,completed,4K,USA,False,0
session_019978,user_05312,movie_0345,2025-09-01,Mobile,51.2,72.1,paused,4K,USA,False,0
session_019979,user_02485,movie_0656,2025-08-27,Laptop,144.6,7.7,paused,SD,USA,False,1
session_019980,user_06323,movie_0431,2025-11-12,Laptop,24.7,35.3,completed,HD,USA,False,1
session_019981,user_08808,movie_0905,2025-09-13,Laptop,41.9,15.4,completed,4K,USA,False,0
session_019982,user_06778,movie_0789,2025-08-15,Laptop,52.2,32.7,started,HD,USA,False,0
session_019984,user_04408,movie_0737,2024-03-12,Mobile,60.5,49.8,completed,4K,Canada,False,1
session_019985,user_03808,movie_0533,2025-08-09,Desktop,49.0,51.7,stopped,4K,USA,False,0
session_019990,user_04558,movie_0788,2025-09-08,Tablet,16.0,31.8,stopped,HD,Canada,False,0
session_019991,user_02413,movie_0003,2025-10-24,Mobile,39.8,55.2,paused,HD,USA,False,1
session_019993,user_03183,movie_0339,2024-10-07,Tablet,25.3,66.0,stopped,4K,USA,False,1
session_019994,user_08620,movie_0911,2025-04-09,Desktop,46.1,8.5,paused,HD,USA,False,1
session_019996,user_04565,movie_0918,2025-01-07,Smart TV,32.9,20.3,started,HD,USA,False,1
session_019997,user_01015,movie_0825,2024-10-04,Desktop,29.1,2.1,stopped,HD,USA,True,0
session_019998,user_01605,movie_0733,2025-01-15,Tablet,134.2,23.1,started,HD,USA,False,1
session_020000,user_06914,movie_0827,2025-07-11,Mobile,77.8,9.1,stopped,HD,USA,False,0
session_020001,user_02728,movie_0273,2025-05-14,Smart TV,116.8,8.1,stopped,HD,USA,False,0
session_020006,user_07650,movie_0214,2024-07-16,Laptop,51.2,63.7,started,Ultra HD,USA,False,1
session_020007,user_01956,movie_0017,2024-10-31,Mobile,5.6,84.8,paused,HD,USA,False,1
session_020008,user_08779,movie_0090,2024-03-20,Mobile,51.2,3.1,started,HD,USA,True,0
session_020009,user_08393,movie_0303,2025-12-01,Desktop,49.7,82.0,paused,4K,USA,True,1
session_020010,user_04550,movie_0238,2024-06-23,Desktop,235.5,74.3,paused,4K,USA,False,1
session_020012,user_08303,movie_0707,2025-08-19,Desktop,51.2,96.2,completed,HD,Canada,False,1
session_020013,user_08101,movie_0678,2024-12-17,Smart TV,51.2,71.0,completed,HD,Canada,False,1
session_020015,user_09100,movie_0892,2024-08-17,Tablet,93.3,5.7,completed,4K,USA,False,0
session_020016,user_05869,movie_0790,2024-10-16,Mobile,113.4,73.0,stopped,HD,USA,False,0
session_020018,user_00555,movie_0873,2025-02-05,Smart TV,191.8,54.3,completed,SD,USA,True,0
session_020019,user_08299,movie_0483,2024-03-21,Smart TV,4.2,25.8,started,4K,Canada,True,0
session_020020,user_03337,movie_0512,2025-11-11,Tablet,51.2,49.8,paused,4K,USA,True,0
session_020021,user_06370,movie_0059,2024-05-08,Tablet,42.5,79.8,paused,HD,USA,False,1
session_020022,user_02535,movie_0207,2024-10-07,Laptop,22.7,12.8,stopped,HD,USA,False,0
session_020023,user_02227,movie_0358,2024-12-30,Laptop,21.8,17.2,paused,HD,Canada,False,0
session_020024,user_03294,movie_0522,2024-02-16,Mobile,55.7,25.8,stopped,4K,USA,False,0
session_020025,user_09586,movie_0289,2025-07-17,Desktop,47.7,18.6,completed,HD,USA,False,0
session_020026,user_00167,movie_0727,2025-02-02,Desktop,68.8,90.3,paused,HD,USA,False,0
session_020027,user_03625,movie_0377,2025-12-16,Tablet,115.3,55.9,paused,4K,USA,False,1
session_020032,user_02775,movie_0912,2025-11-21,Tablet,225.4,85.0,started,4K,USA,False,0
session_020036,user_03740,movie_0972,2025-09-11,Smart TV,38.6,85.9,stopped,4K,USA,True,0
session_020037,user_08019,movie_0548,2024-10-17,Mobile,70.4,49.2,paused,HD,USA,True,0
session_020039,user_07742,movie_0025,2025-05-27,Laptop,24.4,49.8,completed,HD,USA,False,0
session_020040,user_07637,movie_0368,2025-02-04,Tablet,12.7,39.9,completed,4K,USA,False,0
session_020043,user_04095,movie_0993,2024-02-24,Mobile,15.9,59.2,completed,HD,USA,False,0
session_020044,user_02931,movie_0915,2024-07-11,Tablet,28.1,87.9,paused,4K,USA,True,0
session_020045,user_00764,movie_0449,2025-08-14,Tablet,49.7,49.8,completed,4K,Canada,False,0
session_020048,user_03720,movie_0301,2024-08-24,Tablet,31.9,35.8,completed,HD,Canada,False,0
session_020049,user_04802,movie_0702,2025-06-29,Desktop,26.5,49.8,started,SD,USA,False,0
session_020050,user_08413,movie_0299,2025-03-03,Laptop,109.0,49.8,started,HD,USA,False,0
session_020051,user_01862,movie_0529,2025-01-01,Tablet,42.4,86.8,paused,HD,USA,False,0
session_020053,user_00110,movie_0956,2025-09-18,Smart TV,112.6,49.8,completed,4K,USA,False,0
session_020054,user_06550,movie_0478,2025-12-15,Laptop,24.3,48.0,stopped,HD,USA,True,0
session_020055,user_08891,movie_0537,2024-05-30,Mobile,170.8,11.7,paused,4K,USA,True,1
session_020056,user_05530,movie_0609,2025-07-09,Tablet,128.6,56.8,started,4K,USA,False,0
session_020057,user_08300,movie_0802,2025-08-11,Mobile,67.9,83.4,started,HD,USA,False,1
session_020058,user_08581,movie_0681,2025-08-12,Laptop,58.8,62.7,stopped,HD,USA,False,0
session_020059,user_08617,movie_0142,2024-05-25,Laptop,126.5,83.6,stopped,4K,USA,False,0
session_020061,user_07733,movie_0252,2024-04-21,Smart TV,79.8,44.9,started,HD,USA,False,1
session_020062,user_05760,movie_0313,2025-01-20,Smart TV,138.3,2.3,completed,HD,USA,False,0
session_020063,user_01528,movie_0922,2025-12-08,Tablet,40.0,97.3,stopped,HD,USA,False,0
session_020064,user_02027,movie_0530,2025-04-06,Desktop,195.0,70.4,paused,HD,USA,False,0
session_020066,user_08639,movie_0199,2024-03-20,Desktop,7.5,81.2,paused,HD,USA,True,0
session_020071,user_09844,movie_0140,2025-04-25,Tablet,77.5,90.1,stopped,HD,Canada,False,1
session_020074,user_08769,movie_0546,2024-05-18,Mobile,69.5,58.6,stopped,HD,USA,True,1
session_020075,user_05762,movie_0038,2024-04-20,Tablet,69.9,40.7,paused,HD,Canada,False,0
session_020076,user_00689,movie_0609,2024-01-18,Mobile,51.2,0.8,paused,4K,USA,False,0
session_020077,user_08982,movie_0070,2024-01-18,Laptop,75.8,74.6,stopped,4K,USA,False,0
session_020078,user_06307,movie_0700,2024-06-04,Laptop,46.3,49.8,stopped,4K,USA,False,0
session_020081,user_01688,movie_0696,2024-08-29,Mobile,60.1,50.7,started,SD,Canada,False,0
session_020083,user_09322,movie_0952,2024-11-01,Mobile,92.5,97.0,stopped,SD,USA,False,0
session_020085,user_06502,movie_0826,2024-07-12,Smart TV,30.0,50.5,completed,HD,Canada,False,0
session_020087,user_04209,movie_0213,2024-01-23,Mobile,53.1,44.9,paused,Ultra HD,Canada,False,0
session_020089,user_00991,movie_0842,2024-07-29,Smart TV,51.2,99.9,started,4K,Canada,True,0
session_020093,user_07248,movie_0368,2024-05-04,Mobile,32.6,70.8,paused,SD,Canada,True,0
session_020094,user_07203,movie_0851,2024-09-24,Smart TV,63.6,45.1,stopped,4K,USA,False,0
session_020095,user_08756,movie_0886,2024-04-08,Desktop,26.2,30.1,started,4K,USA,False,1
session_020097,user_02888,movie_0780,2025-03-05,Tablet,40.7,85.5,stopped,HD,USA,False,0
session_020098,user_06682,movie_0664,2024-04-07,Desktop,19.5,2.2,stopped,4K,Canada,False,0
session_020099,user_07614,movie_0116,2025-07-06,Mobile,96.3,99.5,stopped,HD,USA,True,0
session_020100,user_01341,movie_0426,2025-01-18,Smart TV,51.2,61.8,started,4K,USA,False,0
session_020101,user_07973,movie_0705,2024-06-26,Smart TV,66.3,93.2,paused,Ultra HD,USA,False,0
session_020102,user_09630,movie_0687,2024-09-19,Desktop,67.4,62.6,started,HD,USA,False,0
session_020103,user_00095,movie_0627,2024-09-04,Smart TV,30.0,49.8,completed,HD,Canada,False,0
session_020104,user_03297,movie_0939,2024-02-12,Laptop,51.2,69.5,started,SD,USA,False,1
session_020106,user_09141,movie_0118,2024-01-18,Desktop,36.0,49.8,started,HD,USA,False,0
session_020107,user_02693,movie_0737,2024-09-16,Smart TV,32.8,41.9,started,SD,USA,False,0
session_020108,user_04162,movie_0686,2025-06-13,Tablet,49.9,10.5,completed,HD,Canada,False,0
session_020109,user_08127,movie_0758,2025-12-23,Smart TV,63.2,12.1,completed,HD,USA,False,0
session_020110,user_03282,movie_0781,2025-11-26,Tablet,131.8,10.7,stopped,HD,Canada,False,0
session_020114,user_07658,movie_0502,2024-12-28,Mobile,152.4,54.6,started,HD,USA,False,0
session_020117,user_08107,movie_0192,2025-04-21,Mobile,70.1,7.4,paused,HD,USA,False,0
session_020119,user_01499,movie_0907,2024-07-12,Laptop,51.5,49.8,stopped,HD,USA,False,0
session_020120,user_03087,movie_0307,2024-09-15,Smart TV,583.1,91.1,started,SD,USA,False,0
session_020122,user_07126,movie_0508,2024-02-06,Mobile,68.7,49.8,paused,SD,USA,False,0
session_020123,user_07861,movie_0203,2025-11-25,Mobile,9.1,67.0,stopped,Ultra HD,USA,False,0
session_020124,user_05409,movie_0991,2024-10-18,Tablet,35.6,25.8,paused,HD,Canada,False,1
session_020125,user_01949,movie_0901,2025-03-09,Tablet,97.4,0.7,paused,HD,USA,False,0
session_020126,user_03964,movie_0951,2024-12-30,Laptop,72.8,4.8,paused,HD,USA,False,0
session_020127,user_00694,movie_0689,2025-07-31,Laptop,45.0,57.2,stopped,4K,USA,False,0
session_020129,user_05364,movie_0694,2025-07-16,Mobile,35.4,11.1,paused,4K,USA,False,0
session_020130,user_05888,movie_0082,2025-03-24,Tablet,27.9,53.4,stopped,HD,Canada,False,1
session_020131,user_07735,movie_0094,2024-05-10,Tablet,7.0,0.8,stopped,SD,Canada,True,1
session_020132,user_09914,movie_0754,2024-06-27,Laptop,87.7,55.9,stopped,HD,USA,False,0
session_020133,user_05718,movie_0405,2025-02-03,Tablet,112.4,79.1,paused,SD,Canada,False,0
session_020134,user_05294,movie_0843,2025-09-02,Laptop,51.2,46.0,paused,HD,USA,True,0
session_020135,user_04052,movie_0973,2025-11-03,Mobile,26.1,31.5,started,HD,USA,False,0
session_020138,user_09203,movie_0572,2024-08-07,Laptop,24.7,77.2,paused,HD,Canada,False,0
session_020139,user_01042,movie_0579,2024-02-13,Mobile,13.1,76.5,paused,HD,USA,False,0
session_020140,user_01558,movie_0144,2025-04-17,Mobile,51.2,98.3,completed,4K,Canada,False,0
session_020141,user_01208,movie_0538,2024-11-12,Desktop,48.9,45.0,completed,HD,USA,False,1
session_020144,user_03353,movie_0869,2025-11-04,Mobile,51.2,27.9,started,HD,USA,False,0
session_020146,user_01679,movie_0358,2024-04-05,Tablet,11.3,64.4,completed,4K,USA,False,0
session_020147,user_08973,movie_0399,2024-08-22,Smart TV,51.2,4.8,started,HD,USA,False,0
session_020148,user_06753,movie_0405,2024-07-12,Smart TV,65.3,63.1,paused,HD,USA,False,0
session_020149,user_00946,movie_0188,2024-10-19,Desktop,192.8,4.8,stopped,SD,USA,False,0
session_020152,user_07169,movie_0333,2025-02-06,Tablet,137.6,32.5,paused,HD,USA,True,1
session_020154,user_02985,movie_0058,2024-02-23,Mobile,78.2,48.0,started,HD,USA,True,0
session_020156,user_01798,movie_0304,2025-03-05,Desktop,77.6,3.2,stopped,4K,Canada,False,1
session_020159,user_02198,movie_0757,2024-10-28,Tablet,51.2,73.6,started,HD,Canada,False,0
session_020160,user_08223,movie_0816,2025-12-21,Desktop,41.2,86.9,started,4K,Canada,True,0
session_020161,user_08804,movie_0843,2024-05-06,Tablet,39.8,67.7,started,HD,Canada,False,0
session_020162,user_04398,movie_0858,2025-07-03,Laptop,43.1,11.2,stopped,HD,USA,True,0
session_020163,user_02913,movie_0873,2024-08-23,Desktop,12.1,38.0,paused,SD,Canada,True,0
session_020164,user_08875,movie_0577,2025-09-16,Desktop,51.2,41.0,completed,HD,USA,False,0
session_020165,user_08449,movie_0224,2025-06-27,Tablet,51.2,53.1,paused,SD,USA,False,1
session_020166,user_09132,movie_0749,2025-07-21,Laptop,147.2,49.8,completed,4K,USA,False,1
session_020167,user_06153,movie_0762,2024-09-23,Smart TV,77.5,12.4,completed,Ultra HD,USA,False,0
session_020168,user_07173,movie_0961,2025-09-09,Desktop,54.1,18.5,started,HD,USA,False,0
session_020169,user_02895,movie_0820,2024-10-15,Tablet,101.9,79.3,paused,4K,USA,False,0
session_020170,user_03186,movie_0432,2024-06-26,Desktop,95.6,69.3,stopped,4K,USA,False,1
session_020171,user_08969,movie_0647,2024-01-16,Smart TV,74.8,33.3,paused,HD,Canada,False,1
session_020172,user_02733,movie_0190,2024-11-18,Mobile,47.0,55.9,completed,4K,USA,False,1
session_020174,user_05325,movie_0105,2025-01-15,Laptop,51.2,1.6,paused,HD,USA,True,0
session_020176,user_07850,movie_0653,2024-01-10,Smart TV,31.1,63.6,stopped,HD,USA,False,0
session_020177,user_08295,movie_0473,2024-09-19,Smart TV,30.8,49.6,stopped,4K,USA,True,0
session_020178,user_01084,movie_0973,2025-03-17,Tablet,37.6,31.2,started,Ultra HD,USA,False,0
session_020180,user_04863,movie_0510,2025-07-25,Laptop,9.4,92.4,paused,SD,Canada,False,0
session_020181,user_03071,movie_0657,2025-06-15,Tablet,13.9,2.7,paused,HD,USA,False,0
session_020183,user_08871,movie_0933,2024-12-05,Laptop,145.4,49.8,paused,4K,Canada,False,0
session_020186,user_06300,movie_0977,2025-12-09,Mobile,51.2,22.9,started,HD,USA,True,0
session_020188,user_05172,movie_0080,2025-10-05,Laptop,51.2,71.3,completed,HD,USA,False,1
session_020189,user_01555,movie_0238,2024-02-25,Smart TV,51.2,7.5,paused,HD,USA,False,0
session_020190,user_05600,movie_0738,2024-05-24,Desktop,34.5,60.5,stopped,HD,USA,False,0
session_020193,user_04367,movie_0071,2024-07-06,Laptop,25.5,49.8,completed,4K,USA,False,0
session_020195,user_09316,movie_0978,2024-09-12,Smart TV,56.9,80.7,stopped,SD,Canada,False,0
session_020196,user_03141,movie_0847,2024-08-25,Laptop,30.1,47.2,completed,HD,Canada,False,0
session_020197,user_08079,movie_0698,2025-11-16,Desktop,191.6,11.6,stopped,HD,Canada,True,0
session_020198,user_01553,movie_0939,2024-01-05,Mobile,93.0,72.8,stopped,4K,Canada,False,0
session_020199,user_07796,movie_0408,2025-04-01,Tablet,86.4,93.8,started,HD,USA,True,0
session_020200,user_05272,movie_0039,2025-02-03,Desktop,67.6,49.8,started,4K,Canada,False,0
session_020201,user_00116,movie_0059,2025-03-21,Laptop,88.0,13.3,paused,HD,USA,False,0
session_020202,user_03614,movie_0969,2025-11-10,Laptop,44.5,56.5,started,HD,USA,False,0
session_020203,user_06373,movie_0713,2024-01-22,Tablet,98.8,97.2,completed,SD,USA,False,0
session_020206,user_03838,movie_0535,2024-02-18,Desktop,44.5,18.7,started,SD,Canada,True,0
session_020209,user_05832,movie_0758,2025-07-07,Desktop,34.7,92.8,stopped,HD,USA,True,0
session_020211,user_01295,movie_0405,2025-05-17,Smart TV,85.2,37.5,completed,SD,USA,True,0
session_020212,user_05971,movie_0448,2025-07-18,Mobile,23.0,52.9,completed,HD,Canada,False,0
session_020213,user_07551,movie_0214,2024-09-15,Smart TV,54.5,23.5,started,4K,USA,True,0
session_020215,user_07367,movie_0172,2025-09-26,Smart TV,69.8,13.9,started,HD,USA,False,0
session_020217,user_05818,movie_0986,2025-07-02,Tablet,23.4,11.2,paused,4K,USA,False,1
session_020220,user_07558,movie_0847,2024-06-24,Tablet,51.8,98.0,stopped,HD,USA,False,0
session_020221,user_09324,movie_0235,2025-12-30,Tablet,64.0,59.5,completed,SD,Canada,False,0
session_020223,user_06027,movie_0058,2024-03-20,Desktop,11.9,34.1,completed,HD,USA,False,0
session_020225,user_00788,movie_0469,2025-05-18,Tablet,11.2,45.1,completed,4K,USA,False,1
session_020226,user_01546,movie_0591,2025-01-19,Smart TV,19.0,57.4,paused,SD,USA,False,0
session_020227,user_08562,movie_0378,2024-07-03,Tablet,23.5,90.9,started,HD,USA,False,0
session_020229,user_05448,movie_0069,2025-07-24,Smart TV,122.5,64.8,paused,Ultra HD,USA,False,0
session_020231,user_09850,movie_0034,2025-06-09,Mobile,31.2,14.2,completed,4K,USA,False,0
session_020232,user_04056,movie_0664,2025-08-27,Desktop,25.4,26.7,started,SD,USA,False,0
