search_id,user_id,search_query,search_date,results_returned,device_type,search_duration_seconds,had_typo,used_filters,location_country,clicked
search_006482,user_04610,comedy shows,2024-06-26,33,Mobile,28.2,False,True,USA,1
search_006484,user_05866,superhero movies,2024-08-12,30,Tablet,11.0,False,False,USA,1
search_006487,user_05529,short episodes under 30 minutes,2025-10-16,98,Laptop,17.7,False,True,Canada,0
search_006488,user_08263,sci-fi,2025-05-29,27,Mobile,8.5,False,False,USA,0
search_006490,user_04082,documentaries,2025-02-15,60,Tablet,25.5,False,False,USA,1
search_006491,user_07910,movies based on true stories,2025-10-14,74,Smart TV,45.8,False,False,USA,0
search_006492,user_07506,thriller series,2025-06-08,41,Tablet,6.6,False,False,USA,1
search_006493,user_04927,comedy shows,2024-11-13,64,Smart TV,15.7,False,False,Canada,1
search_006494,user_03615,music documentaries,2025-03-08,39,Smart TV,51.1,False,False,USA,0
search_006498,user_06138,cooking shows,2025-10-11,93,Smart TV,24.0,False,False,USA,0
search_006499,user_05659,superhero movies,2025-10-21,17,Laptop,17.2,False,True,USA,0
search_006501,user_03345,superhero movies,2025-06-05,90,Tablet,18.9,False,True,USA,0
search_006503,user_05971,trending now,2024-12-14,78,Laptop,51.2,False,False,USA,0
search_006504,user_06940,documentaries,2024-05-30,1,Mobile,23.9,False,False,USA,0
search_006505,user_07642,thriller series,2024-08-13,60,Mobile,16.3,False,False,USA,1
search_006506,user_04197,cooking shows,2024-12-04,3,Smart TV,21.6,True,True,USA,0
search_006507,user_06387,action movies,2024-02-25,35,Tablet,23.3,False,False,USA,0
search_006508,user_04299,halloween movies,2024-07-11,83,Mobile,7.5,False,False,Canada,1
search_006509,user_00965,horror movies,2024-11-02,50,Mobile,31.4,False,False,USA,0
search_006513,user_00762,trending now,2025-07-15,27,Smart TV,25.4,False,True,USA,0
search_006514,user_09102,series with only one season,2025-06-17,45,Mobile,7.7,False,False,Canada,1
search_006516,user_09778,classic movies,2024-08-16,11,Tablet,21.4,False,False,USA,0
search_006517,user_00279,series with only one season,2024-09-07,74,Smart TV,1.9,False,False,Canada,1
search_006518,user_07301,war movies,2025-08-15,89,Tablet,13.5,False,False,USA,0
search_006519,user_09101,shows with strong female leads,2025-12-26,20,Laptop,28.0,False,False,Canada,1
search_006520,user_00406,thriller series,2024-09-02,83,Tablet,16.8,False,False,USA,1
search_006521,user_09932,netflix originals,2024-05-06,97,Tablet,13.0,False,False,USA,1
search_006522,user_05777,halloween movies,2024-07-10,38,Smart TV,16.8,False,False,USA,1
search_006523,user_01698,romantic comedies,2025-01-10,31,Smart TV,24.2,False,True,USA,1
search_006524,user_02322,music documentaries,2024-03-27,99,Laptop,35.9,False,False,USA,0
search_006525,user_04494,halloween movies,2025-10-24,39,Tablet,16.8,False,False,Canada,1
search_006526,user_09402,sci-fi,2024-04-09,14,Mobile,42.6,False,False,USA,1
search_006530,user_02933,horror movies,2024-10-01,4,Laptop,7.8,False,False,USA,1
search_006532,user_02824,classic movies,2025-07-27,7,Tablet,24.3,False,False,USA,1
search_006533,user_07250,new releases,2024-07-21,1,Laptop,35.1,False,False,Canada,0
search_006535,user_09793,documentaries,2024-10-08,60,Mobile,21.8,False,False,USA,0
search_006536,user_00587,animated shows,2025-03-15,100,Tablet,27.1,False,False,USA,0
search_006537,user_04451,documentaries,2024-09-06,60,Laptop,44.0,False,True,Canada,0
search_006539,user_09650,new releases,2025-02-24,83,Laptop,12.9,True,False,USA,0
search_006540,user_09778,trending now,2024-11-06,12,Mobile,8.0,False,False,Canada,0
search_006541,user_00673,classic movies,2025-08-10,5,Tablet,38.9,False,False,USA,0
search_006542,user_00846,stand up comedy,2025-01-10,24,Laptop,16.8,False,False,USA,1
search_006544,user_08962,netflix originals,2024-09-30,82,Mobile,18.9,False,False,USA,0
search_006545,user_08981,award winning documentaries,2024-10-31,32,Smart TV,23.4,False,False,Canada,1
search_006546,user_04523,war movies,2024-12-11,58,Mobile,18.3,False,True,USA,1
search_006548,user_02660,comedy shows,2025-07-24,69,Tablet,19.3,False,False,USA,1
search_006550,user_09846,movies based on true stories,2024-09-26,55,Mobile,7.2,False,False,Canada,0
search_006551,user_03229,action movies,2025-12-03,17,Laptop,3.8,False,False,Canada,1
search_006553,user_02426,classic movies,2024-03-14,80,Laptop,31.3,False,False,Canada,0
search_006556,user_05087,action movies,2025-07-10,5,Mobile,12.9,False,True,USA,1
search_006557,user_08450,new releases,2025-01-22,18,Tablet,16.8,False,False,USA,1
search_006558,user_07121,true crime,2024-01-18,53,Mobile,2.2,False,False,USA,1
search_006559,user_08412,sci-fi,2024-05-31,36,Laptop,16.7,True,True,USA,1
search_006561,user_02876,action movies,2025-06-20,10,Laptop,36.1,False,False,USA,1
search_006563,user_05867,documentaries,2025-08-03,71,Tablet,1.2,False,False,USA,1
search_006564,user_04128,superhero movies,2024-08-26,70,Laptop,9.7,False,False,USA,1
search_006567,user_04880,biographies,2025-01-17,82,Smart TV,7.5,False,True,USA,1
search_006568,user_06894,stand up comedy,2025-05-26,90,Mobile,9.3,True,False,USA,1
search_006569,user_02119,comedy shows,2025-05-17,79,Smart TV,16.9,False,False,USA,0
search_006571,user_09398,music documentaries,2024-02-19,48,Smart TV,6.2,False,True,USA,0
search_006574,user_02842,halloween movies,2025-02-23,100,Smart TV,6.0,False,True,Canada,1
search_006575,user_06593,halloween movies,2024-01-15,58,Smart TV,6.0,False,False,USA,1
search_006577,user_08264,comedy shows,2025-07-13,2,Smart TV,3.1,False,True,Canada,0
search_006579,user_06323,animated shows,2025-12-17,40,Mobile,9.8,False,False,Canada,0
search_006580,user_08284,biographies,2025-12-03,52,Tablet,15.4,True,False,USA,1
search_006581,user_00355,korean drama,2025-01-13,5,Mobile,16.8,False,False,USA,1
search_006582,user_00465,superhero movies,2025-10-07,96,Laptop,16.8,False,False,USA,1
search_006583,user_04264,movies like stranger things,2025-12-23,22,Laptop,28.7,False,False,USA,1
search_006584,user_06350,classic movies,2024-01-12,78,Laptop,1.1,True,False,USA,0
search_006586,user_00888,action movies,2025-01-26,47,Laptop,20.2,False,False,USA,0
search_006588,user_05371,halloween movies,2024-03-26,3,Smart TV,29.9,False,False,Canada,0
search_006589,user_06701,korean drama,2025-05-07,49,Laptop,10.7,True,False,USA,0
search_006590,user_04790,animated shows,2024-07-28,29,Tablet,5.7,False,False,USA,1
search_006591,user_08819,true crime,2025-12-18,90,Laptop,9.5,True,False,USA,0
search_006593,user_01564,sci-fi,2025-10-16,76,Mobile,3.6,True,True,USA,0
search_006596,user_06051,animated shows,2024-08-18,79,Tablet,38.8,False,False,Canada,1
search_006598,user_02547,stand up comedy,2025-08-30,22,Mobile,24.9,False,False,USA,0
search_006599,user_01734,music documentaries,2025-04-16,39,Tablet,19.0,True,False,USA,0
search_006601,user_00732,trending now,2025-05-29,28,Tablet,16.5,True,True,Canada,1
search_006603,user_05074,romantic comedies,2025-04-23,72,Mobile,29.6,False,True,USA,1
search_006604,user_05379,war movies,2025-06-29,96,Mobile,8.6,False,True,Canada,0
search_006606,user_04911,series with only one season,2024-10-29,75,Tablet,61.6,False,False,USA,0
search_006609,user_00391,action movies,2024-04-29,17,Smart TV,7.9,False,True,USA,1
search_006610,user_09861,family movies,2025-09-22,4,Smart TV,42.5,False,False,USA,0
search_006611,user_03983,netflix originals,2025-09-06,93,Tablet,9.6,False,True,USA,0
search_006612,user_03661,horror movies,2025-12-10,81,Smart TV,31.2,False,True,USA,0
search_006614,user_03764,drama series,2025-09-06,23,Tablet,27.6,False,False,Canada,0
search_006615,user_05875,korean drama,2025-11-12,48,Smart TV,66.6,False,False,USA,1
search_006616,user_07349,netflix originals,2024-11-30,67,Mobile,16.4,False,False,USA,0
search_006617,user_01250,horror movies,2025-09-02,99,Smart TV,4.5,False,False,Canada,0
search_006618,user_08917,sci-fi,2024-12-06,19,Mobile,16.8,True,True,USA,1
search_006619,user_02514,netflix originals,2024-07-20,14,Laptop,48.8,True,False,USA,0
search_006620,user_04526,action movies,2025-04-25,60,Smart TV,25.1,False,False,USA,0
search_006621,user_06016,action movies,2025-10-27,78,Mobile,6.6,False,False,USA,0
search_006622,user_03800,comedy shows,2025-06-15,27,Tablet,8.7,False,False,USA,0
search_006623,user_09285,horror movies,2024-12-29,4,Mobile,7.4,False,False,USA,0
search_006625,user_00180,new releases,2025-01-26,67,Tablet,17.8,False,False,Canada,1
search_006627,user_02193,trending now,2024-06-26,43,Smart TV,68.0,False,False,USA,1
search_006628,user_05312,classic movies,2024-01-04,60,Laptop,13.2,False,False,USA,0
search_006629,user_07672,documentaries,2025-01-09,73,Mobile,10.3,False,True,Canada,1
search_006630,user_09359,drama series,2025-05-16,99,Mobile,12.9,False,True,Canada,0
search_006633,user_00111,true crime,2024-02-21,19,Smart TV,16.8,False,False,Canada,1
search_006635,user_09937,christmas movies,2024-09-27,1,Smart TV,17.6,False,False,USA,1
search_006637,user_00309,short episodes under 30 minutes,2024-03-06,54,Mobile,43.0,False,True,USA,0
search_006638,user_04601,netflix originals,2024-09-24,4,Smart TV,3.1,False,False,Canada,1
search_006640,user_03633,music documentaries,2025-05-28,68,Mobile,28.6,False,False,USA,0
search_006642,user_07227,documentaries,2025-08-20,84,Mobile,5.4,True,False,USA,0
search_006643,user_08875,horror movies,2025-02-20,57,Laptop,40.9,False,False,USA,0
search_006644,user_07436,animated shows,2024-09-05,64,Mobile,36.2,False,False,USA,1
search_006648,user_08013,classic movies,2025-09-08,70,Tablet,17.0,False,False,USA,0
search_006649,user_07108,sci-fi,2024-05-19,37,Laptop,16.8,False,False,USA,0
search_006650,user_07058,true crime,2024-11-16,19,Laptop,31.4,False,False,USA,0
search_006653,user_00534,romantic comedies,2025-08-20,65,Laptop,12.3,True,False,Canada,1
search_006655,user_07973,war movies,2024-09-13,95,Mobile,5.8,False,True,USA,1
search_006656,user_05652,documentaries,2024-02-10,3,Smart TV,2.6,False,False,USA,0
search_006657,user_01064,biographies,2024-09-30,53,Tablet,25.4,False,False,USA,0
search_006658,user_07970,korean drama,2025-07-30,56,Smart TV,4.7,False,False,USA,1
search_006660,user_01798,biographies,2024-10-27,34,Laptop,38.3,False,False,USA,0
search_006662,user_08066,family movies,2024-03-16,84,Tablet,16.8,False,False,USA,0
search_006663,user_02375,netflix originals,2024-06-10,50,Laptop,16.2,False,True,USA,0
search_006664,user_00206,family movies,2024-04-16,29,Mobile,37.4,False,False,USA,0
search_006665,user_03421,christmas movies,2024-02-26,36,Smart TV,7.3,True,False,USA,0
search_006667,user_06384,comedy shows,2024-07-15,53,Mobile,8.3,False,True,USA,0
search_006668,user_01760,horror movies,2024-11-01,74,Smart TV,8.3,False,False,USA,1
search_006669,user_02790,netflix originals,2024-10-29,40,Mobile,28.6,False,False,USA,1
search_006670,user_08600,romantic comedies,2024-08-25,11,Mobile,50.5,False,False,USA,0
search_006671,user_09267,halloween movies,2024-09-16,100,Laptop,1.4,False,False,USA,1
search_006672,user_08266,music documentaries,2024-03-12,63,Laptop,7.2,False,True,Canada,1
search_006673,user_02161,korean drama,2025-06-28,59,Smart TV,7.1,True,False,Canada,1
search_006674,user_04807,sci-fi,2025-11-20,54,Smart TV,5.7,False,True,USA,0
search_006675,user_05361,movies based on true stories,2025-11-24,25,Smart TV,11.2,False,False,Canada,0
search_006677,user_04355,animated shows,2025-06-24,62,Smart TV,14.8,False,False,USA,1
search_006680,user_02393,stand up comedy,2024-03-08,36,Laptop,23.9,False,False,Canada,0
search_006681,user_04904,cooking shows,2025-06-23,12,Tablet,10.5,False,True,Canada,0
search_006682,user_05473,documentaries,2024-07-06,45,Mobile,2.7,False,False,USA,1
search_006684,user_06458,biographies,2025-12-29,70,Mobile,25.0,False,False,USA,1
search_006686,user_01518,sci-fi,2024-07-16,77,Laptop,18.4,False,False,USA,0
search_006687,user_01560,netflix originals,2025-08-04,7,Mobile,9.3,False,False,USA,0
search_006689,user_01928,halloween movies,2025-05-07,7,Tablet,27.4,False,False,Canada,1
search_006690,user_00935,travel documentaries,2025-02-05,6,Mobile,6.9,False,False,USA,1
search_006691,user_05032,animated shows,2025-07-16,17,Mobile,2.9,False,False,USA,0
search_006692,user_09100,action movies,2024-06-15,30,Tablet,25.5,False,False,USA,1
search_006693,user_08826,stand up comedy,2025-03-28,30,Mobile,22.0,False,False,USA,0
search_006694,user_09613,trending now,2024-02-12,85,Laptop,13.6,False,True,Canada,1
search_006696,user_05749,netflix originals,2024-08-25,62,Laptop,10.7,False,False,USA,1
search_006697,user_08179,romantic comedies,2025-09-06,44,Mobile,1.9,False,True,USA,1
search_006700,user_07183,best movies 2024,2024-12-01,72,Smart TV,16.8,True,False,Canada,1
search_006701,user_06512,thriller series,2024-04-03,51,Tablet,40.0,False,False,Canada,0
search_006702,user_02052,romantic comedies,2024-02-20,57,Laptop,14.9,False,True,USA,0
search_006706,user_09541,sci-fi,2025-04-12,50,Laptop,3.5,False,False,USA,0
search_006710,user_03940,biographies,2025-07-13,92,Mobile,4.0,True,False,USA,1
search_006711,user_00526,travel documentaries,2024-03-16,95,Mobile,21.0,False,False,USA,0
search_006712,user_09174,christmas movies,2025-03-28,45,Laptop,24.4,False,False,Canada,1
search_006713,user_02547,cooking shows,2024-08-18,8,Tablet,5.1,False,False,USA,1
search_006715,user_04639,comedy shows,2025-12-05,41,Laptop,30.6,True,False,USA,0
search_006716,user_05649,christmas movies,2024-03-12,90,Laptop,22.3,False,False,USA,1
search_006717,user_06046,drama series,2024-07-10,98,Mobile,43.9,False,False,Canada,0
search_006718,user_07143,sci-fi,2024-10-20,63,Mobile,42.9,False,False,USA,1
search_006719,user_06543,animated shows,2025-11-01,44,Laptop,19.6,False,False,USA,1
search_006720,user_05517,true crime,2024-03-13,67,Mobile,5.6,False,True,USA,0
search_006721,user_00564,best movies 2024,2025-03-12,100,Tablet,21.1,False,True,USA,1
search_006722,user_01853,music documentaries,2025-07-26,73,Smart TV,16.8,False,False,Canada,0
search_006723,user_02412,documentaries,2024-05-25,6,Laptop,16.8,False,False,USA,1
search_006724,user_09479,sci-fi,2025-09-08,36,Mobile,11.9,False,False,USA,0
search_006726,user_00694,documentaries,2024-03-24,54,Tablet,15.1,False,False,Canada,1
search_006727,user_00167,cooking shows,2025-05-25,35,Mobile,6.8,False,False,USA,0
search_006728,user_05266,cooking shows,2025-05-15,86,Laptop,32.2,True,False,USA,1
search_006729,user_01239,true crime,2025-01-12,56,Smart TV,21.7,False,True,Canada,0
search_006731,user_02126,sci-fi,2025-06-28,3,Laptop,40.6,True,False,USA,1
search_006732,user_00485,superhero movies,2025-12-02,28,Tablet,6.8,False,False,USA,0
search_006733,user_03691,movies based on true stories,2024-11-17,60,Mobile,4.2,False,True,USA,0
search_006734,user_05057,drama series,2024-04-24,14,Smart TV,15.0,False,False,USA,0
search_006736,user_00366,halloween movies,2025-05-18,94,Smart TV,17.5,False,False,USA,0
search_006738,user_03585,superhero movies,2025-12-09,99,Mobile,29.1,False,False,USA,1
search_006739,user_05956,drama series,2025-03-22,9,Mobile,8.2,True,False,USA,1
search_006741,user_07066,family movies,2025-05-14,57,Laptop,11.2,False,True,Canada,0
search_006742,user_03924,sci-fi,2024-12-20,27,Smart TV,18.8,False,False,USA,1
search_006743,user_04429,korean drama,2024-12-11,96,Tablet,7.6,False,False,USA,0
search_006744,user_09706,classic movies,2024-12-07,71,Tablet,31.2,False,False,USA,0
search_006747,user_09307,travel documentaries,2025-10-31,0,Mobile,8.5,False,False,USA,0
search_006748,user_00724,travel documentaries,2025-02-01,36,Smart TV,14.5,False,False,USA,1
search_006749,user_01799,sci-fi,2025-10-16,68,Laptop,46.7,False,False,USA,1
search_006750,user_03773,thriller series,2024-07-08,91,Laptop,36.4,False,False,USA,0
search_006751,user_03798,documentaries,2025-04-03,43,Tablet,40.7,False,False,USA,1
search_006752,user_09123,cooking shows,2025-03-17,29,Mobile,14.0,False,True,USA,0
search_006753,user_02780,action movies,2025-04-15,72,Laptop,23.3,True,True,USA,0
search_006757,user_00968,christmas movies,2024-04-25,7,Tablet,26.4,False,True,USA,1
search_006758,user_08970,halloween movies,2025-11-20,41,Mobile,20.8,False,False,USA,1
search_006759,user_08169,stand up comedy,2024-10-24,51,Mobile,13.2,False,True,USA,0
search_006760,user_08575,stand up comedy,2025-07-25,54,Laptop,25.5,False,True,USA,1
search_006761,user_09016,sci-fi,2025-08-08,75,Smart TV,38.9,True,False,USA,1
search_006762,user_07092,sci-fi,2024-02-13,56,Smart TV,7.4,False,True,Canada,1
search_006763,user_01677,true crime,2025-02-11,34,Tablet,6.8,False,False,USA,0
search_006764,user_03657,sci-fi,2025-10-28,45,Laptop,9.7,False,False,USA,0
search_006766,user_09758,halloween movies,2024-01-31,32,Smart TV,35.5,False,False,USA,1
search_006768,user_01626,true crime,2025-07-31,42,Smart TV,8.7,False,True,USA,0
search_006769,user_08760,trending now,2024-04-09,97,Tablet,8.6,False,False,USA,1
search_006770,user_02993,cooking shows,2025-11-11,73,Tablet,30.8,False,False,USA,0
search_006771,user_00543,trending now,2025-08-16,62,Mobile,16.8,True,False,USA,0
search_006773,user_09084,thriller series,2024-11-20,75,Laptop,61.4,False,False,USA,0
search_006774,user_09932,drama series,2024-12-17,36,Laptop,8.1,False,True,Canada,1
search_006775,user_06225,cooking shows,2025-01-22,50,Tablet,18.5,False,False,USA,1
search_006776,user_01049,comedy shows,2025-11-02,81,Laptop,10.3,False,False,USA,0
search_006777,user_02667,korean drama,2025-03-23,54,Tablet,32.3,False,False,USA,0
